time/fs 	 energy/h 	 kin energy/h 	 thermostat/h 	 SumE/h 	 T/K 
5.15500000e+02	-1.06787683e+03	5.32552994e-02	-1.04976078e-02	-1067.8873276078	280.2782248157891
5.16000000e+02	-1.06787560e+03	5.38889815e-02	-1.23353884e-02	-1067.8879353884001	283.6132411632052
5.16500000e+02	-1.06787446e+03	5.42499704e-02	-1.38276802e-02	-1067.8882876802	285.51309581072604
5.17000000e+02	-1.06787351e+03	5.50885006e-02	-1.56087179e-02	-1067.8891187179	289.92621072244935
5.17500000e+02	-1.06787283e+03	5.65947451e-02	-1.77887805e-02	-1067.8906187805	297.85345062824075
5.18000000e+02	-1.06787246e+03	5.85469976e-02	-2.01097549e-02	-1067.8925697549	308.12799365507396
5.18500000e+02	-1.06787237e+03	6.04389050e-02	-2.21001764e-02	-1067.8944701764	318.08494542441946
5.19000000e+02	-1.06787243e+03	6.14773176e-02	-2.30837729e-02	-1067.8955137729	323.55002483310545
5.19500000e+02	-1.06787246e+03	5.98358758e-02	-2.14281279e-02	-1067.8938881279	314.91125274796656
5.20000000e+02	-1.06787232e+03	5.44853588e-02	-1.62357469e-02	-1067.8885557469	286.7519254415333
5.20500000e+02	-1.06787200e+03	4.89951433e-02	-1.10614047e-02	-1067.8830614047001	257.85737651339167
5.21000000e+02	-1.06787164e+03	4.64697396e-02	-8.88562658e-03	-1067.88052562658	244.56638624662347
5.21500000e+02	-1.06787140e+03	4.82846891e-02	-1.09340641e-02	-1067.8823340641	254.11831496961372
5.22000000e+02	-1.06787137e+03	5.62061919e-02	-1.88681846e-02	-1067.8902381846	295.80852735545005
5.22500000e+02	-1.06787156e+03	6.60055741e-02	-2.84706304e-02	-1067.9000306304001	347.3818633098329
5.23000000e+02	-1.06787191e+03	6.86557379e-02	-3.07690717e-02	-1067.9026790717	361.3294556378006
5.23500000e+02	-1.06787240e+03	6.53645251e-02	-2.69878982e-02	-1067.8993878982	344.0080755785796
5.24000000e+02	-1.06787309e+03	6.09959345e-02	-2.19375230e-02	-1067.895027523	321.01654549406487
5.24500000e+02	-1.06787399e+03	5.80782767e-02	-1.81261351e-02	-1067.8921161351	305.6611544246844
5.25000000e+02	-1.06787506e+03	5.64376701e-02	-1.54301091e-02	-1067.8904901091	297.0267779278908
5.25500000e+02	-1.06787618e+03	5.54550540e-02	-1.33396169e-02	-1067.8895196169	291.85535087206216
5.26000000e+02	-1.06787721e+03	5.48942249e-02	-1.17558251e-02	-1067.8889658251	288.90375382267933
5.26500000e+02	-1.06787805e+03	5.47578132e-02	-1.07818737e-02	-1067.8888318737	288.18583035682985
5.27000000e+02	-1.06787864e+03	5.50804234e-02	-1.05188168e-02	-1067.8891588167999	289.88370108861034
5.27500000e+02	-1.06787897e+03	5.59755701e-02	-1.10815370e-02	-1067.890051537	294.59478394519664
5.28000000e+02	-1.06787910e+03	5.76749177e-02	-1.26403834e-02	-1067.8917403834	303.5383094541899
5.28500000e+02	-1.06787915e+03	6.00937436e-02	-1.49960404e-02	-1067.8941460404	316.2683895969832
5.29000000e+02	-1.06787927e+03	6.20473314e-02	-1.68226369e-02	-1067.8960926369	326.5499601969935
5.29500000e+02	-1.06787958e+03	6.16999708e-02	-1.61549881e-02	-1067.8957349881	324.7218301623147
5.30000000e+02	-1.06788017e+03	5.80938900e-02	-1.19714566e-02	-1067.8921414565998	305.74332592793047
5.30500000e+02	-1.06788098e+03	5.26740634e-02	-5.75412868e-03	-1067.88673412868	277.2192279438453
5.31000000e+02	-1.06788190e+03	4.86678664e-02	-8.50620537e-04	-1067.882750620537	256.1349453264737
5.31500000e+02	-1.06788275e+03	4.77386014e-02	9.19326123e-04	-1067.881830673877	251.24430068607487
5.32000000e+02	-1.06788337e+03	5.05495646e-02	-1.28300830e-03	-1067.8846530083001	266.03816692276547
5.32500000e+02	-1.06788355e+03	6.04082012e-02	-1.09518709e-02	-1067.8945018709	317.92335387097677
5.33000000e+02	-1.06788299e+03	7.33487786e-02	-2.44515360e-02	-1067.907441536	386.02853969523153
5.33500000e+02	-1.06788154e+03	7.26861521e-02	-2.52034829e-02	-1067.9067434829	382.54119137068335
5.34000000e+02	-1.06787963e+03	6.53529369e-02	-1.97562609e-02	-1067.8993862609	343.9470878428726
5.34500000e+02	-1.06787785e+03	5.76566317e-02	-1.38239421e-02	-1067.8916739421002	303.44207175246396
5.35000000e+02	-1.06787662e+03	5.20430773e-02	-9.43225605e-03	-1067.88605225605	273.89840042087695
5.35500000e+02	-1.06787610e+03	4.97423743e-02	-7.65988995e-03	-1067.88375988995	261.7899913060395
5.36000000e+02	-1.06787618e+03	5.10564063e-02	-8.91520917e-03	-1067.88509520917	268.7056327625804
5.36500000e+02	-1.06787653e+03	5.63474680e-02	-1.38831064e-02	-1067.8904131064	296.55205175514385
5.37000000e+02	-1.06787663e+03	6.48159835e-02	-2.22661524e-02	-1067.8988961524	341.12114662281806
5.37500000e+02	-1.06787589e+03	7.07418966e-02	-2.89358707e-02	-1067.9048258707	372.3087358917394
5.38000000e+02	-1.06787397e+03	6.81044585e-02	-2.82123760e-02	-1067.9021823760002	358.4281178676573
5.38500000e+02	-1.06787122e+03	5.39586586e-02	-1.67715318e-02	-1067.8879915318	283.9799459628841
5.39000000e+02	-1.06786863e+03	4.16332060e-02	-7.01882113e-03	-1067.87564882113	219.11211095491575
5.39500000e+02	-1.06786675e+03	3.94336322e-02	-6.67938611e-03	-1067.8734293861098	207.5359364340507
5.40000000e+02	-1.06786584e+03	4.33084735e-02	-1.14528268e-02	-1067.8772928268	227.9289048943295
5.40500000e+02	-1.06786598e+03	5.09201858e-02	-1.89391227e-02	-1067.8849191227	267.9887155664765
5.41000000e+02	-1.06786691e+03	5.84192237e-02	-2.55309679e-02	-1067.8924409679	307.45553021437854
5.41500000e+02	-1.06786806e+03	6.34353673e-02	-2.94263307e-02	-1067.8974863307	333.85507804283526
5.42000000e+02	-1.06786879e+03	6.41249946e-02	-2.94140462e-02	-1067.8982040462	337.4845293388785
5.42500000e+02	-1.06786871e+03	5.98374954e-02	-2.52099724e-02	-1067.8939199724	314.9197765684695
5.43000000e+02	-1.06786791e+03	5.27667819e-02	-1.89232365e-02	-1067.8868332365	277.7071977211325
5.43500000e+02	-1.06786680e+03	4.70472646e-02	-1.42944715e-02	-1067.8810944715	247.6058524332832
5.44000000e+02	-1.06786580e+03	4.51445504e-02	-1.33720630e-02	-1067.879172063	237.59202537163688
5.44500000e+02	-1.06786521e+03	5.02721466e-02	-1.90981652e-02	-1067.8843081651999	264.57813899225033
5.45000000e+02	-1.06786509e+03	6.53654928e-02	-3.42847105e-02	-1067.8993747105	344.013168503438
5.45500000e+02	-1.06786539e+03	7.09918545e-02	-3.96015214e-02	-1067.9049915214	373.6242435929444
5.46000000e+02	-1.06786601e+03	6.76086863e-02	-3.55961632e-02	-1067.9016061631999	355.81890988846
5.46500000e+02	-1.06786696e+03	6.04267533e-02	-2.74811596e-02	-1067.8944411596	318.0209920349377
5.47000000e+02	-1.06786818e+03	5.49321872e-02	-2.07783998e-02	-1067.8889583998	289.1035462597477
5.47500000e+02	-1.06786960e+03	5.28453974e-02	-1.72954775e-02	-1067.8868954775	278.12094457883967
5.48000000e+02	-1.06787104e+03	5.32115078e-02	-1.62322405e-02	-1067.8872722405	280.04775325618607
5.48500000e+02	-1.06787234e+03	5.50633966e-02	-1.67973590e-02	-1067.889137359	289.7940904520716
5.49000000e+02	-1.06787335e+03	5.78104034e-02	-1.85299725e-02	-1067.8918799725	304.2513594588233
5.49500000e+02	-1.06787406e+03	6.23898829e-02	-2.23930277e-02	-1067.8964530277	328.3527803371424
5.50000000e+02	-1.06787452e+03	7.07952572e-02	-3.03194928e-02	-1067.9048394928	372.5895683048814
5.50500000e+02	-1.06787483e+03	7.48745681e-02	-3.40662754e-02	-1067.9088962754	394.0586433153526
5.51000000e+02	-1.06787522e+03	6.75050657e-02	-2.62935755e-02	-1067.9015135754998	355.27356326287435
