r(Å)	g(r)
41.84	0.005800661947218511
41.85	0.005873999199230373
41.86	0.00590446793423971
41.87	0.005890217692864463
41.88	0.0058311837846789505
41.89	0.005724104666236851
41.9	0.005578409954033581
41.91	0.005400099621495569
41.92	0.005196252095287068
41.93	0.0049750853670567086
41.94	0.004745790673941874
41.95	0.004519680646064006
41.96	0.004306840921382338
41.97	0.004116549338287201
41.98	0.003957347895052199
41.99	0.003837266202650569
42.0	0.0037679321990132797
42.01	0.0037483303984755523
42.02	0.0037804856695835554
42.03	0.0038644507953362606
42.04	0.003998279947000305
42.05	0.0041816936839697005
42.06	0.004405700938343249
42.07	0.004660492126352556
42.08	0.0049370198232241425
42.09	0.005225324328716141
42.1	0.0055145443607569344
42.11	0.005791733152438083
42.12	0.0060466845459634655
42.13	0.006269884550417548
42.14	0.006452948328533603
42.15	0.006588942016019006
42.16	0.006666539931827975
42.17	0.006686976381559351
42.18	0.0066510208893624245
42.19	0.006560295730796417
42.2	0.006418495718389261
42.21	0.0062292961879995
42.22	0.0060005311492555835
42.23	0.005745130453238989
42.24	0.005473441842541282
42.25	0.005196477736567617
42.26	0.004925497985236227
42.27	0.004675193703831626
42.28	0.004454839622427875
42.29	0.004273477511829382
42.3	0.004138766458683385
42.31	0.004056630687832907
42.32	0.004035289650169083
42.33	0.004075786560490791
42.34	0.0041735066728306736
42.35	0.004325177082086684
42.36	0.004525452181767364
42.37	0.004767619548181612
42.38	0.005044753519324541
42.39	0.005341672227944461
42.4	0.005647144150823236
42.41	0.0059495653615817545
42.42	0.006237387257697846
42.43	0.006496164643339686
42.44	0.006715796863425272
42.45	0.0068889631069444235
42.46	0.007008921181165584
42.47	0.007070856411035997
42.48	0.007069850713972481
42.49	0.00700187935412333
42.5	0.006875389052409808
42.51	0.006694919584341985
42.52	0.006466963424175742
42.53	0.0061997161109339505
42.54	0.0059006172963503856
42.55	0.005584554650811535
42.56	0.0052635423555587035
42.57	0.004949090991888783
42.58	0.004652395002053722
42.59	0.004386088904980379
42.6	0.0041617379811335065
42.61	0.003984433621155858
42.62	0.003859838341208066
42.63	0.003791651097156845
42.64	0.0037814988882334255
42.65	0.0038362530816787865
42.66	0.0039449676079422735
42.67	0.004102509519883113
42.68	0.004302120193491743
42.69	0.00453564152939534
42.7	0.004794935703898995
42.71	0.00506785283920641
42.72	0.005342739965045529
42.73	0.005609488914190441
42.74	0.005858556333993459
42.75	0.0060806507119413045
42.76	0.006264297233676164
42.77	0.006407337570081606
42.78	0.006506124290279414
42.79	0.006558869745597273
42.8	0.006565665953926381
42.81	0.006524557175572987
42.82	0.006442656989311568
42.83	0.006327286448193137
42.84	0.006185341077775686
42.85	0.0060246384269576625
42.86	0.0058535592252100255
42.87	0.005682029805361255
42.88	0.005519305507015515
42.89	0.005373238501963584
42.9	0.0052507855580190554
42.91	0.005157734705251382
42.92	0.005102769449236599
42.93	0.0050853258621801345
42.94	0.005105402731563458
42.95	0.005161918687540679
42.96	0.00525213269619873
42.97	0.005373212119104798
42.98	0.00551877652926358
42.99	0.0056797284563210315
43.0	0.0058484244335975655
43.01	0.00601684681210235
43.02	0.00617690671193083
43.03	0.006317819248140344
43.04	0.006434079673543147
43.05	0.006519897014378939
43.06	0.006570760389627672
43.07	0.006583644187230675
43.08	0.006554029215836477
43.09	0.0064835786912420534
43.1	0.006376983222622812
43.11	0.006238359708713448
43.12	0.006073275570527614
43.13	0.005888280225003317
43.14	0.00569133810877287
43.15	0.005493061900405993
43.16	0.005302246731303417
43.17	0.00512755206206672
43.18	0.004977162027828053
43.19	0.004862257074000231
43.2	0.00478759506716675
43.21	0.004756425098480843
43.22	0.0047714721486298295
43.23	0.004833683591680571
43.24	0.00494404335246057
43.25	0.005101230084876174
43.26	0.005296027051865826
43.27	0.00552191892893783
43.28	0.005771079257245293
43.29	0.006034661060919322
43.3	0.006302513038290769
43.31	0.006563028486833211
43.32	0.006806373790201992
43.33	0.007023273136160135
43.34	0.007205318113496451
43.35	0.007342229012354928
43.36	0.007427116506742326
43.37	0.007459540689239597
43.38	0.007437855816270655
43.39	0.007362366473812942
43.4	0.007235048768520214
43.41	0.007055025015404226
43.42	0.006835227642249753
43.43	0.006583484488146496
43.44	0.006308777295696233
43.45	0.006020940860494983
43.46	0.0057309692613232155
43.47	0.00545100987306979
43.48	0.005191139353153518
43.49	0.004960620379556024
43.5	0.004767642161719543
43.51	0.004620342986282333
43.52	0.004528523950359742
43.53	0.004490055434589801
43.54	0.004505829785792392
43.55	0.004574790684964358
43.56	0.004693972536325086
43.57	0.004862678235880713
43.58	0.005070076494736675
43.59	0.005306682524936379
43.6	0.005563430396197111
43.61	0.005830611218560322
43.62	0.0060977533005506235
43.63	0.006352983174645721
43.64	0.006587128095435935
43.65	0.006791755349956241
43.66	0.006959604478541159
43.67	0.007084805196644006
43.68	0.007156963206102485
43.69	0.007178936146608472
43.7	0.007151051521936513
43.71	0.00707489846431808
43.72	0.006953745809895162
43.73	0.006790171675377987
43.74	0.006591583324106143
43.75	0.006368186393144626
43.76	0.00612822020088899
43.77	0.005880312466302717
43.78	0.005633270317794814
43.79	0.005397733920786685
43.8	0.005181050830566747
43.81	0.004989996399689556
43.82	0.004830221991995787
43.83	0.004706063032251628
43.84	0.004623915153154523
43.85	0.004583611084070793
43.86	0.004582739068403896
43.87	0.004619323003098308
43.88	0.004690100812642317
43.89	0.004791377064545466
43.9	0.004918777699273069
43.91	0.00506309527205262
43.92	0.005217848245874235
43.93	0.005376484236647605
43.94	0.0055326544846746595
43.95	0.005679012285452534
43.96	0.005810488750508935
43.97	0.005923297685913376
43.98	0.006014460059695637
43.99	0.006082139091736716
44.0	0.00612450181717672
44.01	0.006141501317991294
44.02	0.006137109948659458
44.03	0.006114202972671401
44.04	0.006076418611845713
44.05	0.006027993385547381
44.06	0.005973370862214056
44.07	0.00591852587687014
44.08	0.005868067282626566
44.09	0.0058261767182012925
44.1	0.005796452211075831
44.11	0.005782936346178547
44.12	0.005787658000711571
44.13	0.005810254455042241
44.14	0.005850325798550271
44.15	0.005906446028821621
44.16	0.005976351512691158
44.17	0.0060573599266682265
44.18	0.006143707358442496
44.19	0.006230741116118876
44.2	0.006313551230929915
44.21	0.006387180317857011
44.22	0.006445178017176811
44.23	0.006483258583014018
44.24	0.006498536327967375
44.25	0.006488326276624545
44.26	0.00645093007983788
44.27	0.0063848397978485405
44.28	0.0062889722027887895
44.29	0.006168198008817516
44.3	0.006025639144209949
44.31	0.005865397808114459
44.32	0.005692417306773945
44.33	0.005512195589984281
44.34	0.005332231800180276
44.35	0.0051589609431315075
44.36	0.004998552072997708
44.37	0.004856820051270194
44.38	0.004740522609973263
44.39	0.004655472608028677
44.4	0.004602742282333372
44.41	0.004584271419135311
44.42	0.00460072897523256
44.43	0.004651496295726476
44.44	0.004738504444247282
44.45	0.004853901022063956
44.46	0.004992989313640672
44.47	0.0051502913666666705
44.48	0.0053196398298641645
44.49	0.005494266938768977
44.5	0.005666076749410998
44.51	0.005828060889501385
44.52	0.005973869907954565
44.53	0.0060977916378046615
44.54	0.006194461618861058
44.55	0.006256572189251797
44.56	0.006285169454953055
44.57	0.006279352951913841
44.58	0.006239566206582614
44.59	0.006167595228852352
44.6	0.006064175157886931
44.61	0.0059358721331864706
44.62	0.005789330734921716
44.63	0.0056307311813277305
44.64	0.005466735459380256
44.65	0.005304551120744017
44.66	0.005152554252873198
44.67	0.005016842180538217
44.68	0.004903139428621195
44.69	0.004816328880653975
44.7	0.004760230060870341
44.71	0.004741443204225537
44.72	0.004758076418611812
44.73	0.004809005324153959
44.74	0.004892479557737084
44.75	0.005005502651508897
44.76	0.0051450778023219845
44.77	0.0053055304976724615
44.78	0.005478874412359724
44.79	0.005658594302694775
44.8	0.005837973631363513
44.81	0.006010356632321967
44.82	0.006166847270659526
44.83	0.006302997723046211
44.84	0.0064141084839814955
44.85	0.006496482554652294
44.86	0.006547583659669343
44.87	0.006563600390119273
44.88	0.006545373413709421
44.89	0.0064964164714000905
44.9	0.006419516299980055
44.91	0.0063184961771936
44.92	0.006197791445309853
44.93	0.0060622807392576306
44.94	0.005919962342874063
44.95	0.005776841233960162
44.96	0.0056387781654424485
44.97	0.0055112601061348965
44.98	0.005401072709055876
44.99	0.0053117531315688415
45.0	0.005245452953241636
45.01	0.005203803244428151
45.02	0.005187246372268195
45.03	0.005195912536113401
45.04	0.005228634094557316
45.05	0.0052798099864725945
45.06	0.005345248569416539
45.07	0.0054200578336498495
45.08	0.0054988600806697985
45.09	0.005575177817641386
45.1	0.005642907552821486
45.11	0.005696860057958331
45.12	0.005732369293199091
45.13	0.005745568545701074
45.14	0.0057319252939893595
45.15	0.0056891632257956015
45.16	0.005619024662816718
45.17	0.005522595625934712
45.18	0.005402222938586387
45.19	0.005261380625038781
45.2	0.005103345098517065
45.21	0.004936391520102057
45.22	0.004766823839868595
45.23	0.004601304201556244
45.24	0.00444658365578765
45.25	0.004311160948736181
45.26	0.004201575589163231
45.27	0.004121963150879426
45.28	0.004076458532696781
45.29	0.0040679959214855455
45.3	0.004099060347589334
45.31	0.0041730662752572645
45.32	0.004283887748507631
45.33	0.00442831687251477
45.34	0.004601816016662208
45.35	0.0047986444785004245
45.36	0.005012975936292241
45.37	0.005235044683645329
45.38	0.00545622887077335
45.39	0.005668343584314783
45.4	0.005863394999011118
45.41	0.006032514273059508
45.42	0.00616656720518205
45.43	0.006262611198091461
45.44	0.00631664669327292
45.45	0.006326161291216437
45.46	0.006290217114505392
45.47	0.006204377262445604
45.48	0.006076339864520275
45.49	0.005911018386128619
45.5	0.005714057049398535
45.51	0.005492253791702151
45.52	0.005252773878863248
45.53	0.005005409260767868
45.54	0.004759958389684793
45.55	0.004525004898012552
45.56	0.004308721122397774
45.57	0.004118775331881097
45.58	0.003966369880058607
45.59	0.0038527667277753475
45.6	0.0037813443113156042
45.61	0.003753890265322135
45.62	0.0037705647354601135
45.63	0.003833200581249585
45.64	0.003936563829072259
45.65	0.0040735668504638944
45.66	0.004238070434249508
45.67	0.004422975120300321
45.68	0.004620572102637666
45.69	0.004821786196985922
45.7	0.005017168296918895
45.71	0.005198795840653525
45.72	0.005359378840723683
45.73	0.005492508392129447
45.74	0.005589109295300654
45.75	0.005647389506641121
45.76	0.00566637196965758
45.77	0.005645622643653425
45.78	0.005586251512904927
45.79	0.005489408825413933
45.8	0.005358646620192031
45.81	0.005202645156483499
45.82	0.005027896117664521
45.83	0.0048415390892717625
45.84	0.00465109930556129
45.85	0.004465531717046556
45.86	0.004292531292110158
45.87	0.00413866816538877
45.88	0.004009682516477708
45.89	0.0039102265635120315
45.9	0.003846027960334286
45.91	0.003819178561912051
45.92	0.003827439399174404
45.93	0.003869375054071811
45.94	0.003942136385113537
45.95	0.004041793719579578
45.96	0.004164709251504806
45.97	0.0043012782338262
45.98	0.004444558708017521
45.99	0.004587336464959679
46.0	0.0047224155890561725
46.01	0.004841072836255567
46.02	0.004936774614054729
46.03	0.005005132119601408
46.04	0.00504214409510606
46.05	0.005045110135447395
46.06	0.005011686466221299
46.07	0.004939660151102032
46.08	0.004834827653173113
46.09	0.004700624914505402
46.1	0.004541725282469544
46.11	0.004363839573621631
46.12	0.004172950044133872
46.13	0.003978152943692637
46.14	0.0037871602990251496
46.15	0.00360725202828327
46.16	0.0034453100079337995
46.17	0.0033090367965438183
46.18	0.003205406948851852
46.19	0.003136019577539395
46.2	0.0031032576507864507
46.21	0.0031080574281225903
46.22	0.0031498633399317244
46.23	0.0032306786937666976
46.24	0.0033421686940958706
46.25	0.0034790295963713636
46.26	0.003635178020372498
46.27	0.003803753250037012
46.28	0.003977175480304296
46.29	0.004146485535972522
46.3	0.004303983904759834
46.31	0.004442683344570542
46.32	0.004556327039683339
46.33	0.004639182010615528
46.34	0.004683031929254566
46.35	0.0046893829168224155
46.36	0.00465740675003401
46.37	0.004587770840768557
46.38	0.004482619177023195
46.39	0.00434305023036563
46.4	0.004176262322946767
46.41	0.003989764025181364
46.42	0.0037904171150042743
46.43	0.003585550044960528
46.44	0.0033830082601449263
46.45	0.0031918954596651394
46.46	0.00301864508200389
46.47	0.002869264506671132
46.48	0.0027487549177445114
46.49	0.002660918025795822
46.5	0.002612208923104098
46.51	0.002600375295809698
46.52	0.0026236219140557404
46.53	0.00267956091811572
46.54	0.0027644764183346604
46.55	0.002874426842369604
46.56	0.003002913464679513
46.57	0.0031412654128984974
46.58	0.003282325392545471
46.59	0.0034188654583129363
46.6	0.0035438766397191124
46.61	0.0036477620786042886
46.62	0.0037267023394329524
46.63	0.00377643722511134
46.64	0.0037939165549013554
46.65	0.0037774841773765555
46.66	0.003724554674540581
46.67	0.003637367771320621
46.68	0.0035211858633554804
46.69	0.003380484350543611
46.7	0.0032208496844199352
46.71	0.003048681659705954
46.72	0.002871617165381757
46.73	0.0026984336230138073
46.74	0.0025365392147862487
46.75	0.002392965380335399
46.76	0.002274074190081743
46.77	0.0021885406330220958
46.78	0.002139352936452843
46.79	0.0021276693950833536
46.8	0.0021543793169650494
46.81	0.002218786662699035
46.82	0.002319763919550133
46.83	0.002454658223825512
46.84	0.0026144702909229878
46.85	0.0027925249357069193
46.86	0.0029812820777723736
46.87	0.003172623963401122
46.88	0.003356552606620933
46.89	0.0035243282385792885
46.9	0.0036683724982536914
46.91	0.0037817890942835053
46.92	0.0038587683563515718
46.93	0.003892341716858372
46.94	0.003878454112441254
46.95	0.003819606054552005
46.96	0.0037168140421379725
46.97	0.003572813589503565
46.98	0.0033919798894397335
46.99	0.003176976741348314
47.0	0.0029400782385097246
47.01	0.0026896952173858235
47.02	0.002434834541849007
47.03	0.002184761527594392
47.04	0.0019504331580326717
47.05	0.0017416155828284818
47.06	0.0015650355332539334
47.07	0.001427113182973061
47.08	0.0013328137909154325
47.09	0.0012864253730446862
47.1	0.001294004704275764
47.11	0.0013491391286082344
47.12	0.0014490162484211977
47.13	0.0015890605034947214
47.14	0.0017630981124097111
47.15	0.0019652866045917206
47.16	0.0021839652860285996
47.17	0.0024085852402305763
47.18	0.0026292507941854115
47.19	0.002836150110460678
47.2	0.003018622202141996
47.21	0.0031652358189162566
47.22	0.003271372510710746
47.23	0.0033316010807754592
47.24	0.003342233530649663
47.25	0.003301485907134527
47.26	0.0032037918466691906
47.27	0.003057175831628456
47.28	0.002867185352748436
47.29	0.0026402130521687717
47.3	0.002384131652527044
47.31	0.0021074317907718854
47.32	0.0018216966048695271
47.33	0.0015387490521755476
47.34	0.0012689993447349002
47.35	0.0010224077123456299
47.36	0.0008082453936469891
47.37	0.0006405303027418041
47.38	0.0005206788579776855
47.39	0.0004528041071701905
47.4	0.00043902682766372436
47.41	0.00047939513384820387
47.42	0.0005757146955727155
47.43	0.0007214726941751071
47.44	0.0009073218374546776
47.45	0.0011251334936792645
47.46	0.0013654713533224339
47.47	0.0016179604332720032
47.48	0.001870120655690033
47.49	0.00210976586791245
47.5	0.0023262329139122073
47.51	0.002509660725387386
47.52	0.0026513629614836054
47.53	0.0027386881968719523
47.54	0.0027691770261982773
47.55	0.002741793064792386
47.56	0.0026559885287538165
47.57	0.002513407579720628
47.58	0.0023158120436268526
47.59	0.0020680228206531037
47.6	0.0017829343612500992
47.61	0.0014701189064421083
47.62	0.0011402470300270195
47.63	0.0008046750733646801
47.64	0.0004771757876538274
47.65	0.0001698415166810907
47.66	-0.00010678868520896945
47.67	-0.0003431691309717655
47.68	-0.0005312131613673943
47.69	-0.000660799152406355
47.7	-0.0007267730736777445
47.71	-0.0007315947453873095
47.72	-0.0006759951621411187
47.73	-0.0005629227511675383
47.74	-0.0003971229582974134
47.75	-0.00018119639556457567
47.76	6.921837748541382e-05
47.77	0.00034384862505831837
47.78	0.0006315732765070914
47.79	0.0009208586822149201
47.8	0.0011983610427421798
47.81	0.0014516842306147026
47.82	0.001671474220983793
47.83	0.0018491097379487176
47.84	0.0019775976610270085
47.85	0.002050272018741972
47.86	0.002059280455834256
47.87	0.002010331072531457
47.88	0.001905333127902975
47.89	0.0017482613000741054
47.9	0.001544976153297295
47.91	0.001299925898984089
47.92	0.0010262682077634144
47.93	0.0007352701878039491
47.94	0.00043754617694546916
47.95	0.00014379194198499423
47.96	-0.00013445476429652103
47.97	-0.0003851608827941666
47.98	-0.000601598676377324
47.99	-0.0007771098077625771
48.0	-0.0009067806565057346
48.01	-0.0009876006181782637
48.02	-0.0010124893126981505
48.03	-0.0009887654837289483
48.04	-0.0009205554931692728
48.05	-0.0008132452910063481
48.06	-0.000673782167348147
48.07	-0.0005094050197196331
48.08	-0.00033099907041900245
48.09	-0.00014987937377797245
48.1	2.4123224381833452e-05
48.11	0.0001815336507777765
48.12	0.00031327007056658474
48.13	0.0004070193038649972
48.14	0.0004603731961423385
48.15	0.00046925626359950456
48.16	0.0004314586116247465
48.17	0.00034672638928356925
48.18	0.00021314326430510455
48.19	3.705025862044131e-05
48.2	-0.00017356326002770928
48.21	-0.0004113509619527722
48.22	-0.0006678043786643162
48.23	-0.0009335261820923035
48.24	-0.0011971380015363131
48.25	-0.0014480286464551018
48.26	-0.0016767948433676905
48.27	-0.0018748424090088145
48.28	-0.002034726759425065
48.29	-0.0021452224830638134
48.3	-0.0022054250240109985
48.31	-0.002214743235982808
48.32	-0.0021733595787428728
48.33	-0.0020834459571035246
48.34	-0.0019471752686441857
48.35	-0.0017703447071840683
48.36	-0.001564491447449634
48.37	-0.0013386382498697946
48.38	-0.0011026325056728847
48.39	-0.0008667816816794183
48.4	-0.0006440764093045281
48.41	-0.00044425664750580296
48.42	-0.00027626022847671017
48.43	-0.00014791486306120483
48.44	-6.557456684341822e-05
48.45	-3.7642366490064916e-05
48.46	-6.662558510472927e-05
48.47	-0.00014931999746470304
48.48	-0.00028379253362587065
48.49	-0.000466153718567508
48.5	-0.0006911769992252736
48.51	-0.0009541433309256941
48.52	-0.0012411901261766278
48.53	-0.001542548511791253
48.54	-0.0018479750593899391
48.55	-0.002147128667720599
48.56	-0.0024276015997467537
48.57	-0.0026796058501453723
48.58	-0.0028960079263102845
48.59	-0.0030703463342899306
48.6	-0.0031978409709255695
48.61	-0.003273871032060449
48.62	-0.003294232813344178
48.63	-0.0032656831504347394
48.64	-0.003191804157650413
48.65	-0.0030779408335951386
48.66	-0.0029309775270861538
48.67	-0.0027573246361960457
48.68	-0.002569587434227527
48.69	-0.0023781186654038278
48.7	-0.0021927779508394973
48.71	-0.0020231122594478457
48.72	-0.0018797402887058556
48.73	-0.0017724486731707234
48.74	-0.0017051251069961637
48.75	-0.0016820994875401674
48.76	-0.0017058699340521954
48.77	-0.0017770023502208243
48.78	-0.0018997198936747672
48.79	-0.0020641174619024927
48.8	-0.0022645042430473605
48.81	-0.002493866459929217
48.82	-0.0027439977590142384
48.83	-0.0030059358425785776
48.84	-0.003268277733786018
48.85	-0.003520747511575162
48.86	-0.003754083507693018
48.87	-0.003959778664680114
48.88	-0.0041297246730953585
48.89	-0.004253124808362152
48.9	-0.004330501450216295
48.91	-0.004359916980319012
48.92	-0.004341378910747595
48.93	-0.004276851677526561
48.94	-0.0041667383984030915
48.95	-0.004020032305085297
48.96	-0.0038459396459907813
48.97	-0.003653124876018321
48.98	-0.003451047722512257
48.99	-0.0032500207343082455
49.0	-0.0030621111665511958
49.01	-0.002896458480144748
49.02	-0.0027615773137525945
49.03	-0.0026647738897358497
49.04	-0.0026118606902840735
49.05	-0.0026126377263320233
49.06	-0.002664579036788739
49.07	-0.002766205102479935
49.08	-0.002914993440129132
49.09	-0.0031064813119490164
49.1	-0.003336047560766664
49.11	-0.0035949380123780905
49.12	-0.0038710831973973736
49.13	-0.004154363652689175
49.14	-0.0044342751456796226
49.15	-0.004700332419414588
49.16	-0.004938019723018439
49.17	-0.0051406648659722
49.18	-0.005300720829243377
49.19	-0.0054122670584709764
49.2	-0.005471259993519828
49.21	-0.005471475137399873
49.22	-0.005414622611498721
49.23	-0.0053068435671344005
49.24	-0.005153208739904769
49.25	-0.004960671457103216
49.26	-0.004737434943488328
49.27	-0.004493102147374195
49.28	-0.004242062310349848
49.29	-0.0039958578410652645
49.3	-0.0037660157649903603
49.31	-0.0035636112341883575
49.32	-0.003403407387307711
49.33	-0.0032930090035478976
49.34	-0.0032376968280827256
49.35	-0.003242192571157654
49.36	-0.0033090283339853865
49.37	-0.0034408570917028314
49.38	-0.003638090150584361
49.39	-0.003889741089413201
49.4	-0.004188629835362612
49.41	-0.004525742469862815
49.42	-0.00489056055332604
49.43	-0.005271832044317248
49.44	-0.005653995886001684
49.45	-0.006024195410343602
49.46	-0.006370173315148442
49.47	-0.006680475519762696
49.48	-0.006941525782257152
49.49	-0.007142832691736656
49.5	-0.0072819206235461564
49.51	-0.007355041144304741
49.52	-0.007360853611228846
49.53	-0.007300264816149538
49.54	-0.007169604630658188
49.55	-0.0069840757936823206
49.56	-0.006752261694361383
49.57	-0.006484444645407872
49.58	-0.00619225871648188
49.59	-0.00588837997357472
49.6	-0.0055882737507491065
49.61	-0.005305369291051187
49.62	-0.005051923376319545
49.63	-0.0048391057466832255
49.64	-0.004677976619521074
49.65	-0.0045822736925880125
49.66	-0.004551180902483631
49.67	-0.004587263237303407
49.68	-0.00469060516322406
49.69	-0.004858799550084392
49.7	-0.005092366398176784
49.71	-0.005378821922245258
49.72	-0.005706625461675108
49.73	-0.006064712085414481
49.74	-0.006440916274246478
49.75	-0.006822029140674535
49.76	-0.0071926137362987586
49.77	-0.0075398983359331595
49.78	-0.007852264749403037
49.79	-0.008119438663439893
49.8	-0.008332849280574761
49.81	-0.00847809522005405
49.82	-0.008557453669903348
49.83	-0.008570664039219578
49.84	-0.00851914090761352
49.85	-0.008406727143796755
49.86	-0.008236602555244055
49.87	-0.00801843739229613
49.88	-0.007766476998188443
49.89	-0.007492431043893633
49.9	-0.007208846557718918
49.91	-0.006928770672530726
49.92	-0.006668678635894043
49.93	-0.006439783840935576
49.94	-0.006252937204367148
49.95	-0.006117447378611418
49.96	-0.006040747567784388
49.97	-0.006033787058147944
49.98	-0.006097357934181646
49.99	-0.0062279540584346815
50.0	-0.00642291094503511
